,Disease,Symptoms
250,22,"I experience joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of the eyes."
251,22,"I have joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, and yellowing of eyes"
252,23,"I have joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, coma, stomach bleeding."
253,23,"I feel joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, coma, stomach bleeding."
254,23,"I am experiencing joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, coma, stomach bleeding"
255,23,"I feel joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, coma, stomach bleeding"
256,23,"I am experiencing  joint pain,  vomiting,  fatigue,  high fever,  yellowish skin,  dark urine,  nausea,  loss of appetite,  abdominal pain,  yellowing of eyes,  coma,  stomach bleeding"
257,23,"I am feeling joint pain, vomiting, fatigue, high fever, yellow skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, coma, stomach bleeding"
258,23,"I have joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, coma, stomach bleeding."
259,23,"I suffer from joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, coma, stomach bleeding"
260,23,"I have joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing eyes, coma, stomach bleeding"
261,24,"I have vomiting, yellowish skin, abdominal pain, swelling of stomach, distention of abdominal, history of alcohol consumption, fluid overload"
262,24,"I am experiencing vomiting, yellow skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload"
263,24,"I feel vomiting, yellowish skin, abdominal pain, swelling of stomach, distention of the abdomen, history of alcohol consumption, fluid overload"
264,24,"I experience vomiting, yellowish skin, abdominal pain, swelling of the stomach, distention of the abdomen, history of alcohol consumption, fluid overload"
265,24,"I am experiencing  vomiting,  yellowish skin,  abdominal pain,  swelling of stomach,  distention of abdomen,  history of alcohol consumption,  fluid overload"
266,24,"I am experiencing vomiting, yellowish skin, abdominal pain, swelling of the stomach, distention of the abdomen, history of alcohol consumption, fluid overload"
267,24,"I have vomiting, yellowish skin, abdominal pain, swelling of the stomach, distention of the abdomen, history of alcohol consumption, fluid overload"
268,24,"I am experiencing vomiting, yellowish skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload."
269,24,"I have vomiting, yellow skin, abdominal pain, swelling of stomach, distention of abdomen, history of alcohol consumption, fluid overload"
270,25,"I feel cough, shortness of breath, sweating, congestion in the chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in the throat, astonishment, itchiness of the eye, back cramps or spasms, vaginal itching"
271,25,"cough, shortness of breath, sweating, congestion in chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in throat, hurts to breath, itchiness of eye, back cramps or spasms, vaginal itching"
272,25,"I have cough, shortness of breath, sweating, congestion in the chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in the throat, wheezing to breath, itchiness of the eye, back cramps or spasms, vaginal itching"
273,25,"I experience chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, loss of appetite, mild fever, yellowing of eyes, swollen lymph nodes, malaise, phlegm, chest pains, blood in sputum"
274,25,"I am experiencing chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, appetite loss, mild fever, yellowing of eyes, swelled lymph nodes, malaise, phlegm, chest pain, blood in sputum"
275,25,"I am experiencing cough, shortness of breath, sweating, congestion in the chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in the throat, pain to breath, itchiness of eyes, back cramps or spasms, vaginal itching"
276,25,"I am experiencing cough, shortness of breath, sweating, congestion in chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in throat, nose hurting, itchiness of the eye, back cramps or spasms, vaginal itching"
277,25,"I am experiencing chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, loss of appetite, mild fever, yellowing of eyes, swollen lymph nodes, malaise, phlegm, chest pain, blood in the sputum."
278,25,"I have chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, loss of appetite, mild fever, yellowing of eyes, swelled lymph nodes, malaise, phlegm, chest pain, blood in sputum"
279,25,"I am experiencing  chills,  vomiting,  fatigue,  weight loss,  cough,  high fever,  breathlessness,  sweating,  loss of appetite,  mild fever,  yellowing of eyes,  swelled lymph nodes,  malaise,  phlegm,  chest pain,  blood in sputum"
280,25,"I have coughing, shortness of breath, sweating, congestion in chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in the throat, breath hurts, itchiness of the eye, back cramps or spasms, vaginal itching"
281,25,"I have cough, shortness of breath, sweating, congestion in chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in throat, breath discomfort, itchiness of the eye, back cramps or spasms, vaginal itching"
282,25,"I am experiencing cough, shortness of breath, sweating, congestion in chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in throat, hurts to breath, itchiness of eye, back cramps or spasms, vaginal itching"
283,25,"I have chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, loss of appetite, mild fever, yellowing of the eyes, swelled lymph nodes, malaise, phlegm, chest pain, blood in the sputum"
284,25,"I have chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, loss of appetite, mild fever, yellowing of the eyes, swollen lymph nodes, malaise, phlegm, chest pain, blood in sputum"
285,25,"I am experiencing the cough, shortness of breath, sweating, chest congestion, hemoptysis, skin dryness peeling scaliness or roughness, drainage in throat, breath hurts, itchiness of the eye, back cramps or spasms, vaginal itching"
286,25,"I have cough, shortness of breath, sweating, congestion in the chest, hemoptysis, skin dryness peeling scaliness or roughness, drainage in throat, breath pains, itchiness of the eye, back cramps or spasms, vaginal itching."
287,25,"I am experiencing chills, vomiting, fatigue, weight loss, cough, high fever, breathlessness, sweating, nausea, mild fever, yellowing of eyes, swollen lymph nodes, malaise, phlegm, chest pain, blood in the sputum."
288,26,"I am experiencing chest pain, sore throat, cough, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, congestion in the chest, chills, flu-like syndrome"
289,26,"cough, sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, congestion in chest, chills, flu-like syndrome"
290,26,"I have sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, congestion in chest, chills, influenza-like syndrome."
291,26,"I am experiencing consistent sneezing, chills, fatigue, cough, high fever, headache, swollen lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, muscle pain"
292,26,"I am experiencing continuous sneezing, chills, fatigue, cough, high fever, headache, swollen lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, muscle pain"
293,26,"I am experiencing cough, sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, bronchitis congestion, chills, flu-like syndrome"
294,26,"I am experiencing the cough, sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, congestion in the chest, chills, flu-like syndrome"
295,26,"I am experiencing constant sneezing, chills, fatigue, coughing, high fever, headache, swollen lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, rashes, congestion, chest pain, loss of smell, muscle pain."
296,26,"I am experiencing continuous sneezing, chills, fatigue, cough, high fever, headache, swelled lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, muscle pain"
297,26,"I am experiencing  continuous sneezing,  chills,  fatigue,  cough,  high fever,  headache,  swelled lymph nodes,  malaise,  phlegm,  throat irritation,  redness of eyes,  sinus pressure,  runny nose,  congestion,  chest pain,  loss of smell,  muscle pain"
298,26,"I have cough, sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, congestion in the chest, chills, flu syndrome."
299,26,"I have cough, sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, chest congestion, chills, flu-like syndrome"
300,26,"I am experiencing cough, sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, congestion in chest, chills, flu-like syndrome"
301,26,"I have persistent sneezing, chills, fatigue, cough, high fever, headache, swollen lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, muscle pain"
302,26,"I have continuous coughing, chills, fatigue, cough, high fever, headache, swelled lymph nodes, headache, phlegm, throat irritability, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, muscle pain"
303,26,"I am experiencing a cough, sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, congestion in the chest, chills, influenza-like syndrome"
304,26,"I have tonic, sore throat, fever, nasal congestion, coryza, ear pain, headache, vomiting, wheezing, congestion in the chest, chills, flu-like syndrome"
305,26,"I am experiencing persistent sneezing, chills, fatigue, coughing, high fever, headache, swollen lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, muscle pain"
306,27,"I experience pain, coughing, fever, shortness of breath, painful chest pain, nasal congestion, difficulty breathing, vomiting, weakness, sore throat, wheezing, coryza, chills"
307,27,"I have chills, fatigue, cough, high fever, breathlessness, sweating, malaise, chest pain, fast heart rate, rusty sputum."
308,27,"I am experiencing cough, fever, shortness of breath, sharp chest pain, nasal congestion, difficulty breathing, vomiting, weakness, sore throat, wheezing, coryza, chills"
